episode,action,next_observation,observation,reward,step
99,[[ 0.98698645  1.60989714]],[[-50.           0.17494931]],[[-50.           0.22685853]],-2.5954612126541083,36
99,[[ 0.49646716  1.85967706]],[[-50.           0.06134848]],[[-50.           0.17494931]],-5.680041221810379,37
99,[[ 0.02257327  1.10704149]],[[ -5.00000000e+01  -6.93889390e-18]],[[-50.           0.06134848]],-3.067424168659503,38
99,[[ 0.68916371  1.25438089]],[[  5.00000000e+01  -6.93889390e-19]],[[ -5.00000000e+01  -6.93889390e-18]],3.469446951953614e-16,39
99,[[ 1.92942695  1.39304585]],[[  5.00000000e+01   4.02285830e-02]],[[  5.00000000e+01  -6.93889390e-19]],-2.234921276762038,40
99,[[ 1.3945583   0.67906853]],[[ 50.           0.09389032]],[[  5.00000000e+01   4.02285830e-02]],-2.9812073666307763,41
99,[[ 1.33973835  0.55026203]],[[ 50.           0.15310104]],[[ 50.           0.09389032]],-3.289484671250545,42
99,[[ 0.36869999  0.06206215]],[[ 100.            0.17609888]],[[ 50.           0.15310104]],-1.277657682154823,43
99,[[ 0.60355884  0.83528572]],[[ 100.           0.1567883]],[[ 100.            0.17609888]],1.9310573269019944,44
99,[[ 1.96427398  1.85387576]],[[ 100.            0.16506817]],[[ 100.           0.1567883]],-0.9199851791070107,45
99,[[ 1.36309003  0.36636488]],[[ 100.            0.23982256]],[[ 100.            0.16506817]],-8.306042979513578,46
99,[[ 0.93452811  1.90118112]],Terminal,[[ 100.            0.23982256]],8.055441695214475,47
100,[[ 0.69764418  1.67685715]],[[ 50.   0.]],[[ 50.   0.]],-0.0,0
100,[[ 0.47735053  1.71031783]],[[ 50.   0.]],[[ 50.   0.]],-0.0,1
100,[[ 0.96429155  1.93851386]],[[ 50.   0.]],[[ 50.   0.]],-0.0,2
100,[[ 1.21018966  0.04667133]],[[ 50.           0.08726387]],[[ 50.   0.]],-4.847993033228961,3
100,[[ 0.22453292  0.05368064]],[[ 100.           0.1000778]],[[ 50.           0.08726387]],-0.7118845080298593,4
100,[[ 1.17214276  0.60953305]],[[ 100.            0.14227352]],[[ 100.           0.1000778]],-4.68841422139289,5
100,[[ 0.16586313  0.62296101]],[[ 100.            0.10418203]],[[ 100.            0.14227352]],3.80914896054044,6
100,[[ 0.87061498  0.04527551]],[[ 100.            0.16608249]],[[ 100.            0.10418203]],-6.877828864857594,7
100,[[ 1.44659315  1.81255265]],[[ 100.            0.13558587]],[[ 100.            0.16608249]],3.0496624908377874,8
100,[[ 0.70320609  1.27984221]],[[-50.           0.08753286]],[[ 100.            0.13558587]],4.805301027391273,9
100,[[ 0.34452914  1.7461662 ]],[[ -5.00000000e+01  -1.38777878e-17]],[[-50.           0.08753286]],-4.376642936560906,10
100,[[ 0.12785596  0.58638914]],[[ -5.00000000e+01  -1.38777878e-18]],[[ -5.00000000e+01  -1.38777878e-17]],6.938893903907228e-16,11
100,[[ 1.71567812  1.41034254]],[[ -5.00000000e+01   2.29001686e-02]],[[ -5.00000000e+01  -1.38777878e-18]],1.2722315890284228,12
100,[[ 1.47469021  1.61108267]],[[  5.00000000e+01   1.15341303e-02]],[[ -5.00000000e+01   2.29001686e-02]],-0.5683019163227054,13
100,[[ 1.82265137  1.3246625 ]],[[  5.00000000e+01   4.88832953e-02]],[[  5.00000000e+01   1.15341303e-02]],-2.0749536146135172,14
100,[[ 0.66808426  1.32904694]],[[  5.00000000e+01  -6.93889390e-18]],[[  5.00000000e+01   4.88832953e-02]],2.444164766955041,15
100,[[ 1.1340502   0.41548428]],[[ 50.           0.05389244]],[[  5.00000000e+01  -6.93889390e-18]],-2.994024663632006,16
100,[[ 1.33885718  0.10651549]],[[ 100.            0.14631807]],[[ 50.           0.05389244]],-5.134757006373667,17
100,[[ 0.10040573  1.67184236]],[[  1.00000000e+02   1.53650175e-02]],[[ 100.            0.14631807]],13.095305252940454,18
100,[[ 0.77964417  0.92075609]],[[  1.00000000e+02   3.60569131e-03]],[[  1.00000000e+02   1.53650175e-02]],1.175932622204747,19
100,[[ 0.90128775  0.75253577]],[[  1.00000000e+02   1.47620894e-02]],[[  1.00000000e+02   3.60569131e-03]],-1.2395997884476204,20
100,[[ 0.53366713  1.05899569]],[[ 100.    0.]],[[  1.00000000e+02   1.47620894e-02]],1.4762089404678693,21
100,[[ 1.82500106  0.25864514]],[[-50.           0.11747669]],[[ 100.    0.]],-13.052965989729765,22
100,[[ 1.87950128  1.02940891]],[[-50.           0.18123362]],[[-50.           0.11747669]],3.5420515484892343,23
100,[[ 1.68468768  0.39797013]],[[-50.           0.27773744]],[[-50.           0.18123362]],5.361323127977702,24
100,[[ 0.61971735  0.67715049]],[[-50.           0.27295134]],[[-50.           0.27773744]],-0.2393047787127761,25
100,[[ 1.67780329  0.2724213 ]],[[ 50.           0.37835499]],[[-50.           0.27295134]],5.85575828889286,26
100,[[ 1.78518758  1.73715366]],[[ 50.           0.38195754]],[[ 50.           0.37835499]],-0.2001413422070164,27
100,[[ 0.067931    1.73308518]],[[ 50.           0.24319469]],[[ 50.           0.38195754]],6.938142431310055,28
100,[[ 1.6459914   1.42845283]],[[ 50.           0.25951008]],[[ 50.           0.24319469]],-0.9064107005417086,29
100,[[ 0.79638613  0.53571746]],[[ 100.            0.27906023]],[[ 50.           0.25951008]],-1.0861194612092588,30
100,[[ 1.87959771  1.14700428]],[[ 100.            0.33400474]],[[ 100.            0.27906023]],-6.104945294178204,31
100,[[ 1.37837231  1.22731187]],[[ 100.            0.34533427]],[[ 100.            0.33400474]],-1.2588370422248973,32
100,[[ 1.82743404  1.7995503 ]],[[ 100.            0.34742555]],[[ 100.            0.34533427]],-0.2323645292062193,33
100,[[ 1.15481932  0.09654637]],[[ 100.            0.42679602]],[[ 100.            0.34742555]],-8.818941292649946,34
100,[[ 0.43673023  0.68601084]],[[-50.           0.40602264]],[[ 100.            0.42679602]],2.077338422930924,35
100,[[ 0.21315977  1.2518018 ]],[[-50.           0.31946914]],[[-50.           0.40602264]],-4.32767515815968,36
100,[[ 0.50533352  1.98789134]],[[-50.           0.19592265]],[[-50.           0.31946914]],-6.177324222329814,37
100,[[ 1.67482238  0.14726906]],[[-50.           0.31048915]],[[-50.           0.19592265]],6.364805493261855,38
100,[[ 0.30113846  0.24622955]],[[ 50.           0.31460732]],[[-50.           0.31048915]],0.22878710842390015,39
100,[[ 1.45382355  1.548425  ]],[[ 50.           0.30672386]],[[ 50.           0.31460732]],0.39417271973722356,40
100,[[ 0.53172317  1.94626783]],[[ 50.           0.18884514]],[[ 50.           0.30672386]],5.893936091634641,41
100,[[ 1.63087199  1.58375583]],[[ 50.           0.19237885]],[[ 50.           0.18884514]],-0.19631736281475187,42
100,[[ 1.63067835  1.40930629]],[[ 100.            0.20898176]],[[ 50.           0.19237885]],-0.9223835851399174,43
100,[[ 1.57809804  0.7065583 ]],[[ 100.            0.27434724]],[[ 100.            0.20898176]],-7.262831105039103,44
100,[[ 1.04230322  0.63658318]],[[ 100.            0.30477624]],[[ 100.            0.27434724]],-3.3810003080370246,45
100,[[ 1.64128825  1.33792014]],[[ 100.            0.32752885]],[[ 100.            0.30477624]],-2.5280675901187655,46
100,[[ 1.47294821  1.01109194]],Terminal,[[ 100.            0.32752885]],-3.8488022879577697,47
101,[[ 1.13703291  1.8375032 ]],[[ 50.   0.]],[[ 50.   0.]],-0.0,0
101,[[ 1.9412897   1.87400766]],[[  5.00000000e+01   5.04615261e-03]],[[ 50.   0.]],-0.280341811585183,1
101,[[ 1.66711424  1.63046727]],[[  5.00000000e+01   7.79467510e-03]],[[  5.00000000e+01   5.04615261e-03]],-0.1526956937769997,2
101,[[ 1.73107703  1.86526079]],[[  5.00000000e+01  -8.67361738e-19]],[[  5.00000000e+01   7.79467510e-03]],0.38973375482596445,3
101,[[ 0.13249051  0.14049944]],[[  1.00000000e+02  -8.67361738e-20]],[[  5.00000000e+01  -8.67361738e-19]],-4.336808689942018e-17,4
101,[[ 0.98208626  0.975247  ]],[[  1.00000000e+02   5.12944505e-04]],[[  1.00000000e+02  -8.67361738e-20]],-0.056993833937935,5
101,[[ 0.36960712  1.81336825]],[[ 100.    0.]],[[  1.00000000e+02   5.12944505e-04]],0.051294450544141494,6
101,[[ 0.00800298  1.6162802 ]],[[ 100.    0.]],[[ 100.    0.]],-0.0,7
101,[[ 1.62452795  0.20210364]],[[ 100.            0.10668182]],[[ 100.    0.]],-11.853535947962625,8
101,[[ 1.48797184  0.88354879]],[[-50.           0.15201355]],[[ 100.            0.10668182]],-5.036858712971978,9
101,[[ 0.27370257  0.69480586]],[[-50.           0.11692161]],[[-50.           0.15201355]],-1.7545970332540073,10
101,[[ 0.91009723  0.44228682]],[[-50.           0.15200739]],[[-50.           0.11692161]],1.9492100491478537,11
101,[[ 1.30712941  1.8367016 ]],[[-50.           0.10787638]],[[-50.           0.15200739]],-2.2065508007940755,12
101,[[ 0.2471643   1.64093164]],[[  5.00000000e+01  -1.38777878e-17]],[[-50.           0.10787638]],-5.393818807605557,13
101,[[ 0.2630166   1.05313702]],[[  5.00000000e+01  -1.38777878e-18]],[[  5.00000000e+01  -1.38777878e-17]],-6.938893903907228e-16,14
101,[[ 1.24658083  1.71894145]],[[  5.00000000e+01  -1.38777878e-19]],[[  5.00000000e+01  -1.38777878e-18]],-6.938893903907227e-17,15
101,[[ 1.13898522  0.21661932]],[[ 50.           0.06917744]],[[  5.00000000e+01  -1.38777878e-19]],-3.8431912394423167,16
101,[[ 1.63623641  0.43707954]],[[ 100.            0.15911421]],[[ 50.           0.06917744]],-4.996486983587722,17
101,[[ 0.02429528  1.96669422]],[[ 100.    0.]],[[ 100.            0.15911421]],15.91142080145407,18
101,[[ 0.54223174  0.23248893]],[[  1.00000000e+02   2.32307102e-02]],[[ 100.    0.]],-2.5811900213573695,19
101,[[ 1.9031661   0.07407202]],[[ 100.            0.16041277]],[[  1.00000000e+02   2.32307102e-02]],-15.242450671128328,20
101,[[ 0.31309832  0.72672791]],[[ 100.            0.12594363]],[[ 100.            0.16041277]],3.4469132782054017,21
101,[[ 1.18271603  1.64089687]],[[-50.          0.0877619]],[[ 100.            0.12594363]],3.8181736854611876,22
101,[[ 1.41477946  1.91356403]],[[ -5.00000000e+01   4.61965164e-02]],[[-50.          0.0877619]],-2.078269011521747,23
101,[[ 0.7343286   1.46550995]],[[-50.   0.]],[[ -5.00000000e+01   4.61965164e-02]],-2.3098258182635223,24
101,[[ 1.13214875  0.44948247]],[[-50.           0.05119997]],[[-50.   0.]],2.8444428360669027,25
101,[[ 0.20509513  1.44436585]],[[  5.00000000e+01   6.93889390e-18]],[[-50.           0.05119997]],-2.559998552460212,26
101,[[ 1.42962364  0.8278211 ]],[[  5.00000000e+01   4.51351903e-02]],[[  5.00000000e+01   6.93889390e-18]],-2.5075105700237907,27
101,[[ 1.82941309  0.64940145]],[[ 50.           0.13363606]],[[  5.00000000e+01   4.51351903e-02]],-4.916715177801082,28
101,[[ 0.11706091  0.05297137]],[[ 50.           0.13844278]],[[ 50.           0.13363606]],-0.26703974291756444,29
101,[[ 0.86279124  0.49473423]],[[ 100.            0.16604705]],[[ 50.           0.13844278]],-1.5335708805874162,30
101,[[ 1.06198024  1.61783871]],[[ 100.            0.11972552]],[[ 100.            0.16604705]],4.63215385550669,31
101,[[ 1.77691029  1.43235881]],[[ 100.            0.14556688]],[[ 100.            0.11972552]],-2.8712623126030232,32
101,[[ 1.41049451  1.1020533 ]],[[ 100.            0.16869997]],[[ 100.            0.14556688]],-2.570343445648468,33
101,[[ 1.75546985  0.95846043]],[[ 100.            0.22847567]],[[ 100.            0.16869997]],-6.641745150790046,34
101,[[ 0.67068071  1.12523543]],[[-50.           0.19059611]],[[ 100.            0.22847567]],3.787955985400976,35
101,[[ 1.9010285   1.02676964]],[[-50.           0.25616553]],[[-50.           0.19059611]],3.6427452835965504,36
101,[[ 1.63412256  0.38013381]],[[-50.           0.35021469]],[[-50.           0.25616553]],5.224953155973686,37
101,[[ 0.63501502  1.21966051]],[[-50.           0.30149423]],[[-50.           0.35021469]],-2.4360228892706197,38
101,[[ 1.41181383  0.25278869]],[[ 50.           0.38842111]],[[-50.           0.30149423]],4.829271397712928,39
101,[[ 0.78078524  1.66871475]],[[ 50.           0.31442699]],[[ 50.           0.38842111]],3.6997062936860363,40
101,[[ 0.28014252  0.4655036 ]],[[ 50.           0.29898023]],[[ 50.           0.31442699]],0.7723378316840751,41
101,[[ 0.86214303  1.84286134]],[[ 50.           0.21725371]],[[ 50.           0.29898023]],4.086326264477636,42
101,[[ 0.22975003  0.13304844]],[[ 100.            0.22450633]],[[ 50.           0.21725371]],-0.4029233088854764,43
101,[[ 1.24020902  1.16032842]],[[ 100.            0.23049737]],[[ 100.            0.22450633]],-0.6656716258138351,44
101,[[ 1.54413381  0.99054709]],[[ 100.            0.27201637]],[[ 100.            0.23049737]],-4.613222716467155,45
101,[[ 0.81500354  0.79558045]],[[ 100.            0.27347311]],[[ 100.            0.27201637]],-0.16185907966684288,46
101,[[ 1.76342793  0.80675168]],Terminal,[[ 100.            0.27347311]],-7.972302094622413,47
102,[[ 0.4385352   1.39348737]],[[ 50.   0.]],[[ 50.   0.]],-0.0,0
102,[[ 1.77669558  0.9882603 ]],[[ 50.           0.05913265]],[[ 50.   0.]],-3.2851470175432578,1
102,[[ 0.61852873  1.90477634]],[[ 50.   0.]],[[ 50.           0.05913265]],2.9566323157889323,2
102,[[ 1.48927063  1.80745998]],[[ 50.   0.]],[[ 50.   0.]],-0.0,3
102,[[ 0.65517628  1.97426557]],[[ 100.    0.]],[[ 50.   0.]],-0.0,4
102,[[ 1.97251474  0.70896099]],[[  1.00000000e+02   9.47665310e-02]],[[ 100.    0.]],-10.529614560547586,5
102,[[ 1.49961056  1.75662171]],[[  1.00000000e+02   7.33489354e-02]],[[  1.00000000e+02   9.47665310e-02]],2.1417595596917693,6
102,[[ 1.63706099  1.19469619]],[[ 100.           0.1065263]],[[  1.00000000e+02   7.33489354e-02]],-3.68637328819984,7
102,[[ 0.75223609  1.1813772 ]],[[  1.00000000e+02   7.07645358e-02]],[[ 100.           0.1065263]],3.5761759286437043,8
102,[[ 1.28171378  0.78002402]],[[-50.           0.10839127]],[[  1.00000000e+02   7.07645358e-02]],-4.180747995008064,9
102,[[ 0.15722006  1.83572601]],[[-50.   0.]],[[-50.           0.10839127]],-5.419563385522233,10
102,[[ 1.42832914  1.5048992 ]],[[-50.   0.]],[[-50.   0.]],0.0,11
102,[[ 1.94609158  0.04474295]],[[-50.           0.14260115]],[[-50.   0.]],7.922285976141205,12
102,[[ 1.73434283  1.05740784]],[[ 50.           0.19337127]],[[-50.           0.14260115]],2.8205624599946577,13
102,[[ 1.49505899  0.83581398]],[[ 50.           0.24281465]],[[ 50.           0.19337127]],-2.7468542173060326,14
102,[[ 1.58084521  1.48437346]],[[ 50.           0.25005003]],[[ 50.           0.24281465]],-0.401965613913724,15
102,[[ 1.8379704   0.59935771]],[[ 50.           0.34294598]],[[ 50.           0.25005003]],-5.160886224260467,16
102,[[ 0.94750644  0.1557124 ]],[[ 100.            0.40233053]],[[ 50.           0.34294598]],-3.299141849246956,17
102,[[ 0.52997905  0.038757  ]],[[ 100.            0.43917219]],[[ 100.            0.40233053]],-4.093517029625443,18
102,[[ 1.99192833  0.56098768]],[[ 100.            0.54649274]],[[ 100.            0.43917219]],-11.924505411309754,19
102,[[ 0.38732618  0.28709287]],[[ 100.            0.55401023]],[[ 100.            0.54649274]],-0.8352776120797767,20
102,[[ 1.79378315  0.02408431]],[[ 100.            0.68673765]],[[ 100.            0.55401023]],-14.747490264373852,21
102,[[ 0.21378271  0.8566562 ]],[[-50.           0.63316486]],[[ 100.            0.68673765]],5.357279050185559,22
102,[[ 0.74178275  0.62106498]],[[-50.           0.64221869]],[[-50.           0.63316486]],0.502990707560147,23
102,[[ 1.48501618  1.20444251]],[[-50.           0.66326171]],[[-50.           0.64221869]],1.169056973116861,24
102,[[ 0.71102905  1.79476819]],[[-50.           0.57295012]],[[-50.           0.66326171]],-4.515579764411848,25
102,[[ 1.15324202  0.54380034]],[[ 50.           0.61865825]],[[-50.           0.57295012]],2.539340349459179,26
102,[[ 1.85534977  1.84733168]],[[ 50.          0.6192596]],[[ 50.           0.61865825]],-0.03340869228204424,27
102,[[ 1.96366374  1.3897943 ]],[[ 50.           0.66229981]],[[ 50.          0.6192596]],-2.3911226786881787,28
102,[[ 0.49360903  0.32338565]],[[ 50.           0.67506656]],[[ 50.           0.66229981]],-0.7092641000870314,29
102,[[ 1.12184117  0.15805333]],[[ 100.            0.74735065]],[[ 50.           0.67506656]],-4.015782639672344,30
102,[[ 0.22611458  0.0192103 ]],[[ 100.            0.76286847]],[[ 100.            0.74735065]],-1.7242023651030447,31
102,[[ 0.23738078  1.22812488]],[[ 100.            0.68030647]],[[ 100.            0.76286847]],8.256200794787905,32
102,[[ 0.49713213  0.60065283]],[[ 100.            0.67167974]],[[ 100.            0.68030647]],0.8626724808436181,33
102,[[ 1.60665208  0.38647053]],[[ 100.            0.76319336]],[[ 100.            0.67167974]],-10.168179630943463,34
102,[[ 1.33915696  1.47277063]],[[-50.           0.75205888]],[[ 100.            0.76319336]],1.1134472711069598,35
102,[[ 1.67666432  1.97078973]],[[-50.           0.72754843]],[[-50.           0.75205888]],-1.225522535027973,36
102,[[ 0.47973665  1.33946235]],[[-50.           0.65590463]],[[-50.           0.72754843]],-3.5821904146064343,37
102,[[ 1.91251365  0.86595947]],[[-50.           0.73439619]],[[-50.           0.65590463]],4.360642407278936,38
102,[[ 0.48774938  0.87110129]],[[ 50.          0.7024502]],[[-50.           0.73439619]],-1.5972996433551045,39
102,[[ 1.27692321  1.03774258]],[[ 50.           0.72038874]],[[ 50.          0.7024502]],-0.9965859466399052,40
102,[[ 0.18035058  0.79144859]],[[ 50.           0.66946391]],[[ 50.           0.72038874]],2.546241681414807,41
102,[[ 0.50681612  1.38610436]],[[ 50.           0.59618989]],[[ 50.           0.66946391]],3.6637010069250966,42
102,[[ 0.65758296  0.97348555]],[[ 100.            0.56986467]],[[ 50.           0.59618989]],1.3162607715941965,43
102,[[ 1.02881894  0.71208057]],[[ 100.            0.59362005]],[[ 100.            0.56986467]],-2.639486389117418,44
102,[[ 1.15843133  0.69740407]],[[ 100.           0.6281971]],[[ 100.            0.59362005]],-3.841893845915312,45
102,[[ 0.99202982  1.15144451]],[[ 100.            0.61491254]],[[ 100.           0.6281971]],1.3284557506543226,46
102,[[ 0.31712669  1.18560803]],Terminal,[[ 100.            0.61491254]],7.237344543450719,47
103,[[ 1.31900971  1.22054206]],[[  5.00000000e+01   7.38507390e-03]],[[ 50.   0.]],-0.410281883416234,0
103,[[ 1.39996401  0.30683509]],[[ 50.           0.08936974]],[[  5.00000000e+01   7.38507390e-03]],-4.554703838952412,1
103,[[ 1.41392892  0.60861055]],[[ 50.           0.14976862]],[[ 50.           0.08936974]],-3.355493209472977,2
103,[[ 1.65961113  0.5367097 ]],[[ 50.           0.23398623]],[[ 50.           0.14976862]],-4.678755960043137,3
103,[[ 0.27161815  0.23440194]],[[ 100.            0.23677744]],[[ 50.           0.23398623]],-0.1550675343404237,4
103,[[ 0.16965999  0.15356089]],[[ 100.            0.23798488]],[[ 100.            0.23677744]],-0.13415912234451544,5
103,[[ 0.23895038  0.9042959 ]],[[ 100.            0.18253942]],[[ 100.            0.23798488]],5.544546003748022,6
103,[[ 0.90580128  1.32205189]],[[ 100.            0.14785186]],[[ 100.            0.18253942]],3.4687551486367347,7
103,[[ 1.33362004  1.78201134]],[[ 100.            0.11048592]],[[ 100.            0.14785186]],3.736594154809378,8
103,[[ 1.46184751  1.22013762]],[[-50.           0.12861416]],[[ 100.            0.11048592]],-2.0142491034540715,9
